orgnr;komnr;hvete_mat;hvete_for;hvete_sakorn;rug_mat;rug_for;rug_sakorn;bygg;bygg_sakorn;havre;havre_sakorn;rughvete;rughvete_sakorn;erter;erter_sakorn;oljefro;oljefro_sakorn
930845248;3901;0;249178;0;0;0;0;113789;0;34165;0;0;0;0;0;16419;0
930891738;3103;0;0;0;0;0;0;59398;0;0;0;0;0;0;0;0;0
930931829;5001;0;0;0;0;0;0;38450;0;0;0;0;0;0;0;0;0
930951218;3118;12838;0;0;0;0;0;20250;0;30137;0;0;0;0;0;0;0
931003348;3909;0;0;0;0;0;0;0;0;11143;0;0;0;0;0;0;0
931381296;5006;0;0;0;0;0;0;64095;0;0;0;0;0;0;0;0;0
931683608;3413;0;0;0;0;0;0;0;0;165342;0;0;0;0;0;0;0
931699911;3446;0;0;0;0;0;0;2678;0;30177;0;0;0;0;0;0;0
932139359;5053;0;0;0;0;0;0;23385;129193;0;0;0;0;0;0;0;0
932187523;5046;0;0;0;0;0;0;0;0;50680;0;0;0;0;0;0;0
932695391;5006;0;0;0;0;0;0;132122;0;0;0;0;0;0;0;0;0
932714191;4020;0;0;0;0;0;0;11649;0;16507;0;0;0;0;0;0;0
932723352;3122;69765;67673;0;0;0;0;144705;0;0;0;0;0;0;0;0;0
932765772;5038;0;0;0;0;0;0;76782;0;41857;0;0;0;0;0;0;0
932769166;1124;0;0;0;0;0;0;119971;0;0;0;0;0;0;0;0;0
932778564;3314;0;0;0;0;0;0;42325;0;0;0;0;0;0;0;0;0
932779218;5059;0;0;0;0;0;0;72244;0;10789;0;0;0;0;0;0;0
932826402;3316;0;30197;0;0;0;0;27225;0;0;0;0;0;0;0;0;0
932920530;5028;0;0;0;0;0;0;77638;0;0;0;0;0;0;0;0;0
933020517;5041;0;0;0;0;0;0;87173;0;0;0;0;0;0;0;0;0
933072169;5037;0;0;0;0;0;0;21890;0;0;0;0;0;0;0;0;0
933100197;3107;0;0;0;0;0;0;25084;0;0;0;0;0;0;0;0;0
933188469;1124;0;0;0;0;0;0;59218;0;0;0;0;0;0;0;0;0
933254011;3122;0;0;0;0;0;0;61945;0;0;0;0;0;0;0;0;0
933552756;3446;0;0;0;0;0;0;46120;0;0;0;0;0;0;0;0;0
933673391;3220;0;0;0;0;0;0;7943;0;0;0;0;0;8740;0;0;0
933832422;5053;0;0;0;0;0;0;0;0;62454;117131;0;0;0;0;0;0
935007119;5037;0;0;0;0;0;0;0;0;270;0;0;0;0;0;0;0
937848463;3312;0;52940;0;0;0;0;28966;0;0;0;0;0;0;0;0;0
947109812;3107;0;18107;0;0;0;0;0;0;24429;0;0;0;0;0;0;0
950121718;3019;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
954325482;4018;0;0;0;0;0;0;0;0;27835;0;0;0;0;0;0;0
954871266;3418;0;0;0;0;0;0;490544;0;176022;0;0;0;0;0;0;0
956040728;1121;0;0;0;0;0;0;17720;0;0;0;0;0;0;0;0;0
957007643;3218;0;12277;0;0;0;0;677513;0;334805;0;41784;0;0;0;92758;0
960984560;3305;0;126640;0;0;0;0;0;0;0;0;0;0;0;0;0;0
965604413;3107;0;0;0;0;0;0;61723;0;0;0;0;0;0;0;0;0
965962131;1120;0;0;0;0;0;0;34263;0;0;0;0;0;0;0;0;0
966172940;3301;0;22171;0;0;0;0;0;0;0;0;0;0;0;0;0;0
966361433;4204;0;0;0;0;0;0;0;0;3594;0;0;0;0;0;0;0
966486449;5057;0;0;0;0;0;0;58277;0;0;0;0;0;0;0;0;0
968645285;3418;0;0;0;0;0;0;114567;0;60396;0;0;0;0;0;0;0
969080532;1120;0;0;0;0;0;0;56276;0;0;0;0;0;0;0;0;0
969081822;1108;0;0;0;0;0;0;5007;0;0;0;0;0;0;0;0;0
969085992;3305;0;0;0;0;0;0;0;0;26306;0;0;0;0;0;0;0
969086670;3310;1230;0;0;0;0;0;92252;0;32448;0;0;0;0;0;0;0
969087537;3314;0;0;0;0;0;0;0;0;14429;0;0;0;0;0;0;0
969088223;3314;0;4142;0;0;0;0;6057;0;3073;0;0;0;0;0;0;0
969089130;3305;0;0;0;0;0;0;0;0;26108;0;0;0;0;0;0;0
969090473;3332;0;0;0;0;0;0;51485;0;0;0;0;0;0;0;0;0
969090961;3118;0;204408;0;0;0;0;126437;0;0;0;0;0;31874;0;0;0
969091690;3118;0;0;0;0;0;0;0;0;15027;0;0;0;0;0;0;0
969091801;3118;0;0;0;0;0;0;0;0;88107;0;0;0;0;0;0;0
969092727;3118;0;0;0;0;0;0;33385;0;30395;0;0;0;0;0;0;0
969092905;3118;39033;147091;0;0;0;0;56740;0;56214;0;0;0;14367;0;0;0
969093014;3118;0;0;0;0;0;0;57780;0;18744;0;0;0;0;0;0;0
969093677;3105;7761;28198;0;0;0;0;0;0;0;0;0;0;0;0;0;0
969096919;3216;0;20499;0;0;0;0;0;0;55904;0;9436;0;0;0;0;0
969097745;3240;0;0;0;0;0;0;223550;0;166116;0;0;0;0;0;14024;0
969098768;3240;0;8955;0;0;0;0;61668;0;36178;0;0;0;0;0;0;0
969099810;3218;0;0;0;0;0;0;73402;0;20550;0;0;0;0;0;0;0
969100096;3226;0;0;0;0;0;0;128703;0;150945;0;0;0;0;0;0;0
969102056;4003;0;0;0;0;0;0;0;0;43566;0;0;0;0;0;0;0
969103451;3424;0;0;0;0;0;0;52233;0;0;0;0;0;0;0;0;0
969105489;3412;0;0;0;0;0;0;149297;0;0;0;0;0;0;0;0;0
969105543;3403;0;0;0;0;0;0;0;150021;0;0;0;0;0;0;0;0
969106388;3228;0;0;0;0;0;0;170381;0;0;0;0;0;0;0;0;0
969106566;3401;36812;16093;0;0;0;0;196804;0;0;0;0;0;0;0;0;0
969108992;3417;0;0;0;0;0;0;52092;0;0;0;0;0;0;0;0;0
969109530;3411;12023;80139;0;0;0;0;0;0;106886;0;31184;0;0;0;0;0
969110288;3411;119775;80758;0;0;0;0;239700;0;0;0;0;0;0;0;0;0
969110946;3448;0;0;0;0;0;0;30018;0;56066;0;0;0;0;0;0;0
969112639;3442;0;0;0;0;0;0;653760;0;0;0;0;0;92175;0;0;0
969113627;3441;0;0;0;0;0;0;14324;0;24127;0;0;0;0;0;0;0
969115220;3436;0;0;0;0;0;0;18594;0;0;0;0;0;0;0;0;0
969116650;3907;0;25393;0;0;0;0;131022;0;0;0;32579;0;0;0;0;0
969116669;3903;0;0;0;0;0;0;133052;0;0;0;0;0;0;0;5334;0
969116707;3909;0;0;0;0;0;0;16332;0;0;0;0;0;0;0;0;0
969116782;3909;0;0;0;0;0;0;13573;0;0;0;0;0;0;0;0;0
969117452;3909;67638;23988;0;0;0;0;45482;0;0;0;0;0;0;0;0;0
969117584;3905;0;0;0;0;0;0;0;0;9657;0;0;0;0;0;0;0
969117746;3909;0;0;0;49138;0;0;0;0;0;0;0;0;0;0;0;0
969125900;4217;0;0;0;0;0;0;0;0;38277;0;0;0;0;0;0;0
969129930;1566;0;0;0;0;0;0;293644;0;0;0;0;0;0;0;0;0
969134624;5054;0;0;0;0;0;0;127111;0;34762;0;0;0;0;0;0;0
969135094;5057;0;0;0;0;0;0;182701;0;56929;0;0;0;0;0;6036;0
969137062;5057;0;0;0;0;0;0;485125;0;0;0;0;0;0;0;0;0
969137798;5001;0;0;0;0;0;0;16526;0;0;0;0;0;0;0;0;0
969145561;3205;0;65157;0;0;0;0;76293;0;102509;0;0;0;0;0;0;0
969145588;3105;0;0;0;0;0;0;16342;0;0;0;0;0;0;0;0;0
969146487;3207;0;194431;0;0;0;0;1355542;0;0;0;0;0;0;0;0;0
969147505;3413;0;0;0;0;0;0;62178;0;0;0;0;0;0;0;0;0
969147548;3415;0;0;0;0;0;0;6681;0;223233;0;0;0;0;0;0;0
969147564;3401;0;0;0;0;0;0;261878;0;130541;0;0;0;0;0;0;0
969147629;3417;0;0;0;0;0;0;149455;0;36694;0;0;0;0;0;0;0
969148056;3419;0;0;0;0;0;0;304752;0;187595;0;0;0;0;0;0;0
969150379;3442;0;0;0;0;0;0;3997;372406;0;0;0;0;6120;0;0;0
969150743;3447;0;0;0;0;0;0;0;0;9265;0;0;0;0;0;0;0
969151243;4020;0;0;0;0;0;0;0;0;16637;0;0;0;0;0;0;0
969153718;5038;0;0;0;0;0;0;35237;0;0;0;0;0;0;0;0;0
969155230;5036;0;0;0;0;0;0;114503;0;0;0;0;0;0;0;0;0
969159570;3218;0;121226;0;0;0;0;268189;0;54686;0;0;0;0;0;0;0
969162113;3314;0;0;0;0;0;0;76579;0;22240;0;0;0;0;0;0;0
969162202;3303;0;0;0;0;0;0;0;0;63348;0;0;0;0;0;0;0
969162504;3314;1677;36402;0;0;0;0;97369;0;0;0;0;0;0;0;0;0
969170701;3118;50592;0;0;0;0;0;0;0;41573;0;0;0;0;0;0;0
969173298;3419;0;0;0;0;0;0;52654;0;52456;0;0;0;0;0;0;0
969174456;3446;0;24304;0;0;0;0;47077;0;17074;0;0;0;11767;0;0;0
969174820;3234;0;0;0;0;0;0;48157;0;0;0;0;0;0;0;0;0
969175681;4018;0;0;0;0;0;0;40640;0;0;0;0;0;0;0;0;0
969176394;3205;0;0;0;0;0;0;38440;0;101421;0;0;0;0;0;0;0
969176424;3228;0;0;0;0;0;0;0;0;42840;0;0;0;0;0;0;0
969176696;3105;0;38284;0;0;0;0;68024;0;59994;0;0;0;0;0;0;0
969178710;5035;0;0;0;0;0;0;39653;0;0;0;0;0;0;0;0;0
969181452;5038;0;0;0;0;0;0;47863;0;0;0;0;0;0;0;0;0
969182726;5006;0;0;0;0;0;0;175980;0;8091;0;0;0;0;0;0;0
969183366;5038;0;0;0;0;0;0;46632;0;0;0;0;0;0;0;0;0
969185407;5006;0;0;0;0;0;0;24176;0;0;0;0;0;0;0;0;0
969185695;5047;0;0;0;0;0;0;9700;0;0;0;0;0;0;0;0;0
969188260;3226;0;0;0;0;0;0;36084;0;40760;0;0;0;0;0;0;0
969190796;3216;0;20268;0;0;0;0;23053;0;24502;0;27991;0;0;0;4509;0
969197936;5037;0;0;0;0;0;0;206248;0;17578;0;0;0;0;0;0;0
969198401;5038;0;0;0;0;0;0;161056;0;0;0;0;0;0;0;0;0
969199505;3428;0;0;0;0;0;0;44009;0;0;0;0;0;0;0;0;0
969201917;4206;0;0;0;0;0;0;19488;0;0;0;0;0;0;0;0;0
969204010;3909;117137;157318;0;275165;0;0;0;0;0;0;0;0;0;0;0;0
969204495;3907;0;10430;0;0;0;0;0;0;0;0;0;0;0;0;0;0
969204851;3903;27902;35919;0;0;0;0;73833;0;0;0;0;0;0;0;21635;0
969205440;3909;30308;29950;0;0;0;0;0;0;0;0;0;0;0;0;0;0
969205653;3909;0;75854;0;0;0;0;0;0;11732;0;0;0;0;0;0;0
969205661;3909;0;0;0;0;16895;0;14288;0;0;0;0;0;0;0;0;0
969205874;3907;0;61632;0;21081;0;0;0;0;0;0;0;0;0;0;0;0
969206269;3907;0;0;0;3817;0;0;0;0;0;0;0;0;0;0;0;0
969207079;3120;0;20401;0;0;0;0;0;0;40939;0;0;0;0;0;0;0
969213877;4215;0;0;0;0;0;0;0;0;32336;0;0;0;0;0;0;0
969215268;3226;0;0;0;0;0;0;43337;0;0;0;0;0;0;0;0;0
969215500;3205;0;0;0;0;0;0;0;0;108955;0;0;0;0;0;0;0
969216132;3447;0;0;0;0;0;0;0;0;15044;0;0;0;0;0;0;0
969219530;5041;0;0;0;0;0;0;56846;0;0;0;0;0;0;0;0;0
969220423;5037;0;0;0;0;0;0;86793;0;0;0;0;0;0;0;0;0
969220954;5057;0;0;0;0;0;0;240624;0;0;0;0;0;0;0;0;0
969222051;5057;0;0;0;0;0;0;127594;0;0;0;0;0;0;0;0;0
969223201;4020;0;12434;0;0;0;0;0;0;53907;0;0;0;0;0;0;0
969234149;3303;0;2336;0;0;0;0;0;0;0;0;0;0;0;0;0;0
969240599;3118;0;101080;0;0;0;0;125903;0;0;0;0;0;0;0;0;0
969247488;3416;0;0;0;0;0;0;0;0;23071;0;0;0;0;0;0;0
969247690;3415;0;0;0;0;0;0;280139;0;37958;0;0;0;0;0;0;0
969247976;3418;0;0;0;0;0;0;15524;0;23928;0;0;0;0;0;0;0
969248301;3411;0;0;0;0;0;0;216954;0;0;0;0;0;0;0;0;0
969253364;3446;0;0;0;0;0;0;40150;0;0;0;0;0;0;0;0;0
969254433;3226;0;0;0;0;0;0;104058;0;0;0;0;0;0;0;0;0
969255464;3218;0;0;0;0;0;0;0;0;28901;0;0;0;0;0;0;0
969255847;5037;0;66120;0;0;0;0;12742;0;65990;0;0;0;0;0;0;0
969257408;5006;0;0;0;0;0;0;124241;0;0;0;0;0;0;0;0;0
969258188;5028;0;0;0;0;0;0;118110;0;0;0;0;0;0;0;0;0
969274183;3909;0;59628;0;0;0;0;0;0;7024;0;22998;0;0;0;0;0
969280469;3413;0;59031;0;0;0;0;143180;0;0;0;0;0;0;0;0;0
969281600;3418;0;0;0;0;0;0;188146;0;129420;0;0;0;0;0;0;0
969282119;3118;0;0;0;0;0;0;47826;0;0;0;0;0;0;0;0;0
969282968;3118;0;0;0;0;0;0;244871;0;2893;0;0;0;9026;0;0;0
969284294;3334;0;0;0;0;0;0;40273;0;58686;0;0;0;0;0;0;0
969285150;3316;0;0;0;0;0;0;0;0;23961;0;0;0;0;0;0;0
969286742;3228;0;0;0;0;0;0;0;0;48815;0;0;0;0;0;0;0
969287137;3209;0;0;0;0;0;0;0;0;187011;0;0;0;0;0;0;0
969290960;3226;0;0;0;0;0;0;11541;0;242;0;0;0;0;0;0;0
969292742;5006;0;0;0;0;0;0;37180;0;0;0;0;0;0;0;0;0
969295830;3439;0;0;0;0;0;0;22455;0;0;0;0;0;0;0;0;0
969300303;5028;43638;0;0;0;0;0;102242;0;0;0;0;0;0;0;0;0
969306522;1119;0;0;0;0;0;0;60998;0;0;0;0;0;0;0;0;0
969309556;3222;0;0;0;0;0;0;69297;0;63694;0;0;0;0;0;0;0
969312808;3411;63001;90859;0;0;0;0;0;0;0;0;0;0;0;0;0;0
969315645;3114;0;4974;0;0;0;0;0;0;94406;0;0;0;0;0;0;0
969322420;3236;0;0;0;0;0;0;41745;0;0;0;0;0;0;0;0;0
969323753;3436;0;0;0;0;0;0;51609;0;0;0;0;0;0;0;0;0
969328011;4005;0;0;0;0;0;0;0;0;36985;0;0;0;0;0;0;0
969334283;3305;0;0;0;0;0;0;0;0;14529;0;0;0;0;0;0;0
969336545;3419;0;0;0;0;0;0;0;0;27729;0;0;0;0;0;0;0
969337096;3412;0;0;0;0;0;0;77943;0;0;0;0;0;0;0;0;0
969337592;3220;0;0;0;0;0;0;13758;0;28850;0;0;0;0;0;0;0
969337606;3207;0;0;0;0;0;0;43131;0;0;0;0;0;0;0;0;0
969338009;3228;0;0;0;0;0;0;0;0;92576;0;0;0;0;0;0;0
969346745;3118;0;51664;0;0;0;0;57070;0;36391;0;0;0;0;0;0;0
969348632;3301;0;0;0;0;0;0;99875;0;0;0;0;0;0;0;0;0
969350254;3905;0;0;0;0;0;0;42779;0;0;0;0;0;0;0;0;0
969351080;3909;0;0;0;0;0;0;32805;0;0;0;14550;0;0;0;0;0
969364956;5006;0;0;0;0;0;0;75246;0;27745;0;0;0;0;0;0;0
969374013;3905;0;0;0;0;0;0;106402;0;0;0;0;0;0;0;0;0
969386437;3122;28170;46376;0;0;0;0;117157;0;43961;0;0;0;0;0;0;0
969386496;3105;0;0;0;0;0;0;0;0;11790;0;0;0;0;0;52894;0
969386739;3118;0;0;0;0;0;0;0;0;1283;0;0;0;0;0;0;0
969387573;3316;0;0;0;0;0;0;0;0;20537;0;0;0;0;0;0;0
969388006;3316;0;0;0;0;0;0;32856;0;0;0;0;0;0;0;0;0
969391252;3443;0;0;0;0;0;0;0;0;18158;0;0;0;0;0;0;0
969392127;3443;0;0;0;0;0;0;77402;0;0;0;0;0;0;0;0;0
969402130;3220;0;0;0;0;0;0;15870;0;0;0;0;0;0;0;0;0
969402297;3228;0;0;0;0;0;0;0;0;29958;0;0;0;0;0;0;0
969402491;3218;0;0;0;0;0;0;29863;0;16325;0;0;0;0;0;0;0
969415933;4204;0;5701;0;0;0;0;19612;0;0;0;0;0;0;0;0;0
969416816;3417;0;0;0;0;0;0;52071;0;0;0;0;0;0;0;0;0
969427184;3112;0;37364;0;0;0;0;0;0;0;0;2371;0;0;0;0;0
969427257;3120;0;0;0;0;0;0;35285;0;0;0;0;0;0;0;0;0
969427265;3105;106804;12373;0;0;0;0;73271;0;57278;0;0;0;0;0;0;0
969432161;3413;0;0;0;0;0;0;609305;0;0;0;0;0;0;0;0;0
969437422;5035;0;0;0;0;0;0;98786;0;8470;0;0;0;0;0;0;0
969442671;4020;0;58912;0;0;0;0;21327;0;31129;0;0;0;0;0;0;0
969455048;4005;0;21320;0;0;0;0;0;0;0;0;0;0;0;0;0;0
969455463;4022;0;0;0;0;0;0;0;0;35390;0;0;0;0;0;0;0
969456354;3240;0;0;0;0;0;0;115193;0;16048;0;0;0;0;0;9801;0
969462605;3314;19443;24728;0;0;0;0;0;0;25299;0;0;0;0;0;0;0
969464241;3305;0;0;0;0;0;0;0;0;104407;0;0;0;0;0;0;0
969470500;5006;0;0;0;0;0;0;84984;0;0;0;0;0;0;0;0;0
969470675;5037;0;0;0;0;0;0;119703;0;190207;0;0;0;0;0;17255;0
969489384;3441;0;0;0;0;0;0;5945;0;0;0;0;0;0;0;0;0
969512866;4018;0;0;0;0;0;0;0;0;7634;0;0;0;0;0;0;0
969522071;5059;0;0;0;0;0;0;38114;0;0;0;0;0;0;0;0;0
969526255;5057;0;0;0;0;0;0;155544;0;0;0;0;0;0;0;0;0
969526735;5029;0;0;0;0;0;0;38959;0;0;0;0;0;0;0;0;0
969532905;3118;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
969538687;3228;0;0;0;0;0;0;11539;0;61146;0;0;0;0;0;0;0
969554364;3203;0;0;0;19328;0;0;0;0;50981;0;0;0;0;0;0;0
969554690;3314;0;0;0;0;0;0;89807;0;0;0;0;0;0;0;0;0
969557851;3905;0;53797;0;0;0;0;0;0;388;0;0;0;0;0;0;0
969558440;3805;0;0;95277;0;0;0;0;0;0;0;0;75601;0;0;0;0
969563576;3911;0;68271;0;0;0;0;107096;0;0;0;0;0;0;0;0;0
969563754;3907;0;24710;0;0;0;0;0;0;0;0;0;0;0;0;0;0
969567423;4012;0;25726;0;0;0;0;43513;0;0;0;0;0;0;0;0;0
969600641;5059;0;0;0;0;0;0;32271;0;0;0;0;0;0;0;0;0
969603756;5006;0;0;0;0;0;0;86058;0;0;0;0;0;0;0;0;0
969619253;3112;41075;0;0;0;0;0;207496;0;0;0;0;0;0;0;0;0
969619423;3120;0;0;0;0;0;0;150905;0;0;0;0;0;0;0;0;0
969621096;3414;0;0;0;0;0;0;0;0;20240;22301;0;0;0;0;0;0
969624060;4204;0;0;0;0;0;0;0;0;6563;0;0;0;0;0;0;0
969637863;5059;0;0;0;0;0;0;0;92249;0;0;0;0;0;0;0;0
969666499;5001;0;0;0;0;0;0;21068;100656;0;0;0;0;0;0;0;0
969669072;5057;0;0;0;0;0;0;0;0;83951;0;0;0;0;0;0;0
969671212;5054;0;0;0;0;0;0;63440;0;48226;0;0;0;0;0;0;0
969686600;5047;0;0;0;0;0;0;21100;0;0;0;0;0;0;0;0;0
969688867;5006;0;9304;0;0;0;0;52543;0;0;0;0;0;0;0;0;0
969691477;5053;0;0;0;0;0;0;7255;0;0;0;0;0;0;0;0;0
969691507;5045;0;0;0;0;0;0;74707;0;0;0;0;0;0;0;0;0
969692090;5006;0;0;0;0;0;0;63732;0;0;0;0;0;0;0;0;0
969697009;5035;0;31035;0;0;0;0;148717;0;72754;0;0;0;0;0;0;0
969697149;5006;0;0;0;0;0;0;74601;0;0;0;0;0;0;0;0;0
969727358;3101;173814;68285;0;0;0;0;0;0;110590;0;0;0;0;0;0;0
969728230;3103;50020;151648;0;0;0;0;0;0;0;0;7049;0;0;0;0;0
969728311;3118;0;0;0;0;0;0;14722;0;0;0;0;0;0;0;0;0
969729830;3105;0;36944;0;0;0;0;25184;0;60961;0;0;0;0;0;0;0
969732963;3112;0;0;0;0;0;0;65835;0;0;0;0;0;0;0;0;0
969733951;3118;0;0;0;0;0;0;38496;0;31962;0;0;0;0;0;0;0
969734591;3118;0;0;0;0;0;0;199589;0;0;0;0;0;0;0;0;0
969738864;3103;0;94341;0;0;0;0;0;0;0;0;0;0;0;0;0;0
969741474;3447;0;0;0;0;0;0;0;0;34522;0;0;0;0;0;0;0
969741636;3446;0;0;0;0;0;0;78933;0;0;0;0;0;0;0;0;0
969742780;3443;0;0;0;0;0;0;0;0;76580;0;0;0;0;0;0;0
969749831;3443;0;0;0;0;0;0;70078;0;0;0;0;0;0;0;0;0
969751585;3439;0;0;0;0;0;0;16713;0;0;0;0;0;0;0;0;0
969754770;3446;0;0;0;0;0;0;164193;0;0;0;0;0;0;0;0;0
969769468;3907;0;0;0;0;0;0;15983;0;0;0;0;0;0;0;0;0
969776235;3903;0;99139;0;0;0;0;54302;0;0;0;0;0;0;0;34694;0
969784149;4005;0;0;0;0;0;0;19998;0;79137;0;0;0;0;0;0;0
969785757;4005;0;0;0;0;0;0;0;0;26060;0;0;0;0;0;0;0
969785927;4020;12637;26754;0;0;0;0;0;0;38300;0;0;0;0;0;0;0
969791919;4206;0;0;0;0;0;0;20033;0;34141;0;0;0;0;0;0;0
969798417;1103;0;0;0;0;0;0;11915;0;0;0;0;0;0;0;0;0
969807440;1124;0;0;0;0;0;0;34736;0;0;0;0;0;0;0;0;0
969865017;3228;0;0;0;0;0;0;27392;0;0;0;0;0;0;0;0;0
969870541;3314;0;0;0;0;0;0;91432;0;0;0;0;0;0;0;0;0
969880695;3203;0;0;0;0;0;0;15159;0;16236;0;0;0;0;0;0;0
969886014;3414;0;0;0;0;0;0;0;0;13030;0;0;0;0;0;0;0
969887630;3411;16503;88350;0;0;0;0;308897;0;0;0;0;0;0;0;0;0
969895633;3413;33408;0;0;0;0;0;212236;0;0;0;0;0;0;0;0;0
969896419;3428;0;0;0;0;0;0;80835;0;0;0;0;0;0;0;0;0
969921227;3224;0;0;0;0;0;0;0;0;133269;0;0;0;0;0;0;0
969922002;3205;0;0;0;0;0;0;112059;0;0;0;0;0;0;0;0;0
969922150;3216;0;0;0;0;0;0;0;0;0;0;14371;0;0;0;0;0
969924536;3207;0;208678;0;0;0;0;267085;0;13118;0;0;0;0;0;0;0
969926245;3209;0;0;0;0;0;0;79394;0;125187;0;0;0;0;0;5517;0
969926296;3220;0;22207;0;0;0;0;46546;0;23183;0;0;0;0;0;0;0
969927292;3226;0;0;0;0;0;0;131974;0;0;0;0;0;0;0;0;0
969927551;3228;0;0;0;0;0;0;144910;0;32389;0;0;0;0;0;0;0
969927896;3414;0;0;0;0;0;0;37312;0;0;0;0;0;0;0;0;0
969927969;3226;0;31999;0;0;0;0;0;0;0;0;0;0;29587;0;0;0
969929406;3403;0;0;0;0;0;0;38754;0;50371;0;0;0;0;0;0;0
969929600;3413;0;0;0;0;0;0;59910;0;0;0;0;0;0;0;0;0
969930048;3411;0;0;0;0;0;0;153879;0;74446;0;0;0;0;0;0;0
969932741;3105;67734;0;0;0;0;0;34205;0;68720;0;0;0;0;0;0;0
969933284;3905;0;0;0;0;0;0;18227;0;0;0;0;0;0;0;0;0
969947471;3101;0;19351;0;109108;0;0;10543;0;197417;0;0;0;22480;0;0;0
969947633;3016;0;15553;0;0;0;0;0;0;0;0;0;0;0;0;22061;0
969967677;3411;0;44728;0;0;0;0;14909;0;13472;0;0;0;0;0;0;0
969973316;3437;0;0;0;0;0;0;18835;0;0;0;0;0;0;0;0;0
969998432;5057;0;0;0;0;0;0;158672;0;0;0;0;0;0;0;0;0
970031634;3414;0;0;0;0;0;0;0;0;13384;0;0;0;0;0;0;0
970045317;4010;0;17171;0;0;0;0;0;0;0;0;0;0;0;0;0;0
970067566;5053;0;0;0;0;0;0;81562;0;0;0;0;0;0;0;0;0
970081917;3909;0;0;0;5859;0;0;2899;0;0;0;0;0;0;0;0;0
970083146;4215;0;18298;0;0;0;0;0;0;37912;0;0;0;0;0;0;0
970097406;3220;0;0;0;0;0;0;5720;0;11753;0;0;0;0;0;0;0
970150919;3909;0;0;0;0;0;0;0;0;153845;0;0;0;0;0;0;0
970156836;3446;164657;27879;0;0;26911;0;0;0;0;0;0;0;0;0;0;0
970230580;1124;0;0;0;0;0;0;11273;0;0;0;0;0;0;0;0;0
970256784;3443;0;0;0;0;0;0;2432;0;0;0;0;0;0;0;0;0
970266623;3423;0;0;0;0;0;0;27972;0;0;0;0;0;0;0;0;0
970275622;3103;45688;73583;0;35615;25488;0;167477;0;0;0;62611;0;17419;0;20470;0
970304770;3232;0;0;0;0;0;0;38351;0;0;0;0;0;0;0;0;0
970322515;3118;0;0;0;0;0;0;59784;0;0;0;0;0;0;0;0;0
970334769;3216;55386;275662;0;118685;61603;0;632806;0;0;0;0;0;0;0;131389;0
970352457;3226;0;0;0;0;0;0;24269;0;66656;0;0;0;0;0;0;0
970388486;3118;0;0;0;0;0;0;244088;0;63044;0;0;0;0;0;0;0
970389776;3105;0;0;0;0;0;0;6623;0;0;0;0;0;0;0;0;0
970389792;3107;22094;677;0;0;0;0;0;0;0;0;0;0;0;0;0;0
970391312;3118;90385;57661;0;0;0;0;103935;0;56833;0;0;0;15992;0;0;0
970392688;3112;0;0;0;0;0;0;45003;0;14051;0;0;0;0;0;0;0
970393846;3320;0;0;0;0;0;0;0;0;30262;0;0;0;0;0;0;0
970399720;3209;0;0;0;0;0;0;10148;0;0;0;0;0;0;0;0;0
970400877;3316;0;69615;0;0;0;0;15987;0;79170;0;0;0;0;0;0;0
970401156;4018;57728;0;0;0;0;0;44910;0;0;0;0;0;0;0;0;0
970406441;5001;0;0;0;0;0;0;313429;0;187165;0;0;0;0;0;0;0
970413391;5001;0;33523;0;0;0;0;0;0;89923;0;0;0;0;0;0;0
970428194;3103;0;0;0;0;0;0;39036;0;0;0;0;0;0;0;0;0
970432906;3446;0;0;0;0;0;0;0;62037;0;0;0;0;0;0;0;0
970436081;3907;0;189943;0;0;0;0;0;0;0;0;0;0;0;0;0;0
970443762;1120;0;0;0;0;0;0;154783;0;0;0;0;0;0;0;0;0
970457968;3209;0;0;0;0;0;0;0;0;25556;0;0;0;0;0;0;0
970464786;3415;0;0;0;0;0;0;0;0;0;114698;0;0;0;0;0;0
970467092;3413;0;0;0;0;0;0;150925;0;0;0;0;0;0;0;0;0
970491422;3334;0;0;0;0;0;0;38084;0;0;0;0;0;0;0;0;0
970522816;3118;0;0;0;0;0;0;67064;0;61880;0;0;0;0;0;0;0
970531149;3332;0;0;0;0;0;0;88635;0;0;0;0;0;0;0;0;0
970548238;3303;0;0;0;0;0;0;92931;0;0;0;0;0;0;0;0;0
970551522;3903;0;144616;0;0;0;0;126634;0;0;0;0;0;0;0;0;0
970556095;3118;0;0;0;0;0;0;252553;0;152016;0;0;0;0;0;0;0
970560505;3446;0;0;0;0;0;0;34443;0;21094;0;0;0;0;0;0;0
970562389;3105;0;0;0;0;0;0;0;0;31852;0;0;0;0;0;0;0
970567798;3418;0;0;0;0;0;0;127482;0;109507;0;0;0;0;0;0;0
970579176;5001;0;0;0;0;0;0;3458;0;0;0;0;0;0;0;0;0
970596542;3411;91435;132194;0;0;0;0;164216;0;0;0;0;0;0;0;0;0
970600108;3415;0;0;0;0;0;0;0;327850;0;0;0;0;0;0;0;0
970600833;3903;0;0;0;0;0;0;0;0;71994;0;0;0;0;0;0;0
970891862;3209;0;0;0;0;0;0;0;0;10332;0;0;0;0;0;0;0
970896783;3118;25594;18716;0;0;0;0;14629;0;0;0;0;0;0;0;0;0
